latitude	longitude	dataset_name	ecosystem
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
41.6667	2.8	Spain Blanes Time Series - 2004-2013	coastal
23.274	-22.2222	Malaspina expedition 2010-2011	oceanic
23.274	-22.2222	Malaspina expedition 2010-2011	oceanic
23.274	-22.2222	Malaspina expedition 2010-2011	oceanic
23.274	-22.2222	Malaspina expedition 2010-2011	oceanic
23.274	-22.2222	Malaspina expedition 2010-2011	oceanic
23.274	-22.2222	Malaspina expedition 2010-2011	oceanic
-4.77867	-28.1687	Malaspina expedition 2010-2011	oceanic
-4.77867	-28.1687	Malaspina expedition 2010-2011	oceanic
-4.77867	-28.1687	Malaspina expedition 2010-2011	oceanic
-4.77867	-28.1687	Malaspina expedition 2010-2011	oceanic
-4.77867	-28.1687	Malaspina expedition 2010-2011	oceanic
-4.77867	-28.1687	Malaspina expedition 2010-2011	oceanic
-4.77867	-28.1687	Malaspina expedition 2010-2011	oceanic
-25.8682	-27.5673	Malaspina expedition 2010-2011	oceanic
-25.8682	-27.5673	Malaspina expedition 2010-2011	oceanic
-25.8682	-27.5673	Malaspina expedition 2010-2011	oceanic
-25.8682	-27.5673	Malaspina expedition 2010-2011	oceanic
-25.8682	-27.5673	Malaspina expedition 2010-2011	oceanic
-25.8682	-27.5673	Malaspina expedition 2010-2011	oceanic
-25.8682	-27.5673	Malaspina expedition 2010-2011	oceanic
-30.8817	0.967833	Malaspina expedition 2010-2011	oceanic
-30.8817	0.967833	Malaspina expedition 2010-2011	oceanic
-30.8817	0.967833	Malaspina expedition 2010-2011	oceanic
-30.8817	0.967833	Malaspina expedition 2010-2011	oceanic
-30.8817	0.967833	Malaspina expedition 2010-2011	oceanic
-30.8817	0.967833	Malaspina expedition 2010-2011	oceanic
-30.8817	0.967833	Malaspina expedition 2010-2011	oceanic
-33.9072	37.0422	Malaspina expedition 2010-2011	oceanic
-33.9072	37.0422	Malaspina expedition 2010-2011	oceanic
-33.9072	37.0422	Malaspina expedition 2010-2011	oceanic
-33.9072	37.0422	Malaspina expedition 2010-2011	oceanic
-33.9072	37.0422	Malaspina expedition 2010-2011	oceanic
-33.9072	37.0422	Malaspina expedition 2010-2011	oceanic
-33.9072	37.0422	Malaspina expedition 2010-2011	oceanic
-29.3535	69.4	Malaspina expedition 2010-2011	oceanic
-29.3535	69.4	Malaspina expedition 2010-2011	oceanic
-29.3535	69.4	Malaspina expedition 2010-2011	oceanic
-29.3535	69.4	Malaspina expedition 2010-2011	oceanic
-29.3535	69.4	Malaspina expedition 2010-2011	oceanic
-29.3535	69.4	Malaspina expedition 2010-2011	oceanic
-29.3535	69.4	Malaspina expedition 2010-2011	oceanic
-29.574	96.4073	Malaspina expedition 2010-2011	oceanic
-29.574	96.4073	Malaspina expedition 2010-2011	oceanic
-29.574	96.4073	Malaspina expedition 2010-2011	oceanic
-29.574	96.4073	Malaspina expedition 2010-2011	oceanic
-29.574	96.4073	Malaspina expedition 2010-2011	oceanic
-29.574	96.4073	Malaspina expedition 2010-2011	oceanic
-29.574	96.4073	Malaspina expedition 2010-2011	oceanic
-3.41033	-169.462	Malaspina expedition 2010-2011	oceanic
-3.41033	-169.462	Malaspina expedition 2010-2011	oceanic
-3.41033	-169.462	Malaspina expedition 2010-2011	oceanic
-3.41033	-169.462	Malaspina expedition 2010-2011	oceanic
-3.41033	-169.462	Malaspina expedition 2010-2011	oceanic
-3.41	-169.463	Malaspina expedition 2010-2011	oceanic
-3.41033	-169.462	Malaspina expedition 2010-2011	oceanic
6.99217	-164.372	Malaspina expedition 2010-2011	oceanic
6.99217	-164.372	Malaspina expedition 2010-2011	oceanic
6.99217	-164.372	Malaspina expedition 2010-2011	oceanic
6.99217	-164.372	Malaspina expedition 2010-2011	oceanic
6.99217	-164.372	Malaspina expedition 2010-2011	oceanic
6.99217	-164.372	Malaspina expedition 2010-2011	oceanic
6.99217	-164.372	Malaspina expedition 2010-2011	oceanic
17.3703	-130.611	Malaspina expedition 2010-2011	oceanic
17.3703	-130.611	Malaspina expedition 2010-2011	oceanic
17.3703	-130.611	Malaspina expedition 2010-2011	oceanic
17.3703	-130.611	Malaspina expedition 2010-2011	oceanic
17.3703	-130.611	Malaspina expedition 2010-2011	oceanic
17.3703	-130.611	Malaspina expedition 2010-2011	oceanic
17.3703	-130.611	Malaspina expedition 2010-2011	oceanic
10.7585	-102.442	Malaspina expedition 2010-2011	oceanic
10.7585	-102.442	Malaspina expedition 2010-2011	oceanic
10.7585	-102.442	Malaspina expedition 2010-2011	oceanic
10.7585	-102.442	Malaspina expedition 2010-2011	oceanic
10.7585	-102.442	Malaspina expedition 2010-2011	oceanic
10.7585	-102.442	Malaspina expedition 2010-2011	oceanic
10.7585	-102.442	Malaspina expedition 2010-2011	oceanic
14.158	-71.6733	Malaspina expedition 2010-2011	oceanic
14.158	-71.6733	Malaspina expedition 2010-2011	oceanic
14.158	-71.6733	Malaspina expedition 2010-2011	oceanic
14.158	-71.6733	Malaspina expedition 2010-2011	oceanic
14.158	-71.6733	Malaspina expedition 2010-2011	oceanic
14.158	-71.6733	Malaspina expedition 2010-2011	oceanic
14.158	-71.6733	Malaspina expedition 2010-2011	oceanic
26.911	-32.8365	Malaspina expedition 2010-2011	oceanic
26.911	-32.8365	Malaspina expedition 2010-2011	oceanic
26.911	-32.8365	Malaspina expedition 2010-2011	oceanic
26.911	-32.8365	Malaspina expedition 2010-2011	oceanic
26.911	-32.8365	Malaspina expedition 2010-2011	oceanic
23.274	-22.2222	Malaspina expedition 2010-2011	oceanic
23.274	-22.2222	Malaspina expedition 2010-2011	oceanic
23.274	-22.2222	Malaspina expedition 2010-2011	oceanic
23.274	-22.2222	Malaspina expedition 2010-2011	oceanic
23.274	-22.2222	Malaspina expedition 2010-2011	oceanic
23.274	-22.2222	Malaspina expedition 2010-2011	oceanic
23.274	-22.2222	Malaspina expedition 2010-2011	oceanic
-4.77867	-28.1687	Malaspina expedition 2010-2011	oceanic
-4.77867	-28.1687	Malaspina expedition 2010-2011	oceanic
-4.77867	-28.1687	Malaspina expedition 2010-2011	oceanic
-4.77867	-28.1687	Malaspina expedition 2010-2011	oceanic
-4.77867	-28.1687	Malaspina expedition 2010-2011	oceanic
-4.77867	-28.1687	Malaspina expedition 2010-2011	oceanic
-4.77867	-28.1687	Malaspina expedition 2010-2011	oceanic
-25.8682	-27.5673	Malaspina expedition 2010-2011	oceanic
-25.8682	-27.5673	Malaspina expedition 2010-2011	oceanic
-25.8682	-27.5673	Malaspina expedition 2010-2011	oceanic
-25.8682	-27.5673	Malaspina expedition 2010-2011	oceanic
-25.8682	-27.5673	Malaspina expedition 2010-2011	oceanic
-25.8682	-27.5673	Malaspina expedition 2010-2011	oceanic
-25.8682	-27.5673	Malaspina expedition 2010-2011	oceanic
-30.8817	0.967833	Malaspina expedition 2010-2011	oceanic
-30.8817	0.967833	Malaspina expedition 2010-2011	oceanic
-30.8817	0.967833	Malaspina expedition 2010-2011	oceanic
-30.8817	0.967833	Malaspina expedition 2010-2011	oceanic
-30.8817	0.967833	Malaspina expedition 2010-2011	oceanic
-30.8817	0.967833	Malaspina expedition 2010-2011	oceanic
-30.8817	0.967833	Malaspina expedition 2010-2011	oceanic
-33.9072	37.0422	Malaspina expedition 2010-2011	oceanic
-33.9072	37.0422	Malaspina expedition 2010-2011	oceanic
-33.9072	37.0422	Malaspina expedition 2010-2011	oceanic
-33.9072	37.0422	Malaspina expedition 2010-2011	oceanic
-33.9072	37.0422	Malaspina expedition 2010-2011	oceanic
-33.9072	37.0422	Malaspina expedition 2010-2011	oceanic
-33.9072	37.0422	Malaspina expedition 2010-2011	oceanic
-29.3535	69.4	Malaspina expedition 2010-2011	oceanic
-29.3535	69.4	Malaspina expedition 2010-2011	oceanic
-29.3535	69.4	Malaspina expedition 2010-2011	oceanic
-29.3535	69.4	Malaspina expedition 2010-2011	oceanic
-29.3535	69.4	Malaspina expedition 2010-2011	oceanic
-29.3535	69.4	Malaspina expedition 2010-2011	oceanic
-29.3535	69.4	Malaspina expedition 2010-2011	oceanic
-29.574	96.4073	Malaspina expedition 2010-2011	oceanic
-29.574	96.4073	Malaspina expedition 2010-2011	oceanic
-29.574	96.4073	Malaspina expedition 2010-2011	oceanic
-29.574	96.4073	Malaspina expedition 2010-2011	oceanic
-29.574	96.4073	Malaspina expedition 2010-2011	oceanic
-29.574	96.4073	Malaspina expedition 2010-2011	oceanic
-29.574	96.4073	Malaspina expedition 2010-2011	oceanic
-3.41033	-169.462	Malaspina expedition 2010-2011	oceanic
-3.41033	-169.462	Malaspina expedition 2010-2011	oceanic
-3.41033	-169.462	Malaspina expedition 2010-2011	oceanic
-3.41033	-169.462	Malaspina expedition 2010-2011	oceanic
-3.41033	-169.462	Malaspina expedition 2010-2011	oceanic
-3.41	-169.463	Malaspina expedition 2010-2011	oceanic
-3.41033	-169.462	Malaspina expedition 2010-2011	oceanic
6.99217	-164.372	Malaspina expedition 2010-2011	oceanic
6.99217	-164.372	Malaspina expedition 2010-2011	oceanic
6.99217	-164.372	Malaspina expedition 2010-2011	oceanic
6.99217	-164.372	Malaspina expedition 2010-2011	oceanic
6.99217	-164.372	Malaspina expedition 2010-2011	oceanic
6.99217	-164.372	Malaspina expedition 2010-2011	oceanic
6.99217	-164.372	Malaspina expedition 2010-2011	oceanic
17.3703	-130.611	Malaspina expedition 2010-2011	oceanic
17.3703	-130.611	Malaspina expedition 2010-2011	oceanic
17.3703	-130.611	Malaspina expedition 2010-2011	oceanic
17.3703	-130.611	Malaspina expedition 2010-2011	oceanic
17.3703	-130.611	Malaspina expedition 2010-2011	oceanic
17.3703	-130.611	Malaspina expedition 2010-2011	oceanic
17.3703	-130.611	Malaspina expedition 2010-2011	oceanic
10.7585	-102.442	Malaspina expedition 2010-2011	oceanic
10.7585	-102.442	Malaspina expedition 2010-2011	oceanic
10.7585	-102.442	Malaspina expedition 2010-2011	oceanic
10.7585	-102.442	Malaspina expedition 2010-2011	oceanic
10.7585	-102.442	Malaspina expedition 2010-2011	oceanic
10.7585	-102.442	Malaspina expedition 2010-2011	oceanic
10.7585	-102.442	Malaspina expedition 2010-2011	oceanic
14.158	-71.6733	Malaspina expedition 2010-2011	oceanic
14.158	-71.6733	Malaspina expedition 2010-2011	oceanic
14.158	-71.6733	Malaspina expedition 2010-2011	oceanic
14.158	-71.6733	Malaspina expedition 2010-2011	oceanic
14.158	-71.6733	Malaspina expedition 2010-2011	oceanic
14.158	-71.6733	Malaspina expedition 2010-2011	oceanic
14.158	-71.6733	Malaspina expedition 2010-2011	oceanic
26.911	-32.8365	Malaspina expedition 2010-2011	oceanic
26.911	-32.8365	Malaspina expedition 2010-2011	oceanic
26.911	-32.8365	Malaspina expedition 2010-2011	oceanic
26.911	-32.8365	Malaspina expedition 2010-2011	oceanic
26.911	-32.8365	Malaspina expedition 2010-2011	oceanic
26.911	-32.8365	Malaspina expedition 2010-2011	oceanic
26.911	-32.8365	Malaspina expedition 2010-2011	oceanic
35.135	-9.517	Malaspina expedition 2010-2011	oceanic
34.001	-12.781	Malaspina expedition 2010-2011	oceanic
29.683	-17.288	Malaspina expedition 2010-2011	oceanic
28.702	-18.871	Malaspina expedition 2010-2011	oceanic
24.972	-21.053	Malaspina expedition 2010-2011	oceanic
21.45	-23.455	Malaspina expedition 2010-2011	oceanic
16.164	-26.026	Malaspina expedition 2010-2011	oceanic
14.52	-26	Malaspina expedition 2010-2011	oceanic
9.564	-25.993	Malaspina expedition 2010-2011	oceanic
7.324	-25.996	Malaspina expedition 2010-2011	oceanic
4.989	-26.005	Malaspina expedition 2010-2011	oceanic
2.457	-26.009	Malaspina expedition 2010-2011	oceanic
-3.03	-27.326	Malaspina expedition 2010-2011	oceanic
-4.779	-28.169	Malaspina expedition 2010-2011	oceanic
-7.283	-29.322	Malaspina expedition 2010-2011	oceanic
-13.736	-32.376	Malaspina expedition 2010-2011	oceanic
-15.831	-33.403	Malaspina expedition 2010-2011	oceanic
-18.424	-34.644	Malaspina expedition 2010-2011	oceanic
-21.093	-35.972	Malaspina expedition 2010-2011	oceanic
-22.955	-36.925	Malaspina expedition 2010-2011	oceanic
-24.315	-36.222	Malaspina expedition 2010-2011	oceanic
-24.792	-33.476	Malaspina expedition 2010-2011	oceanic
-25.427	-30.07	Malaspina expedition 2010-2011	oceanic
-25.868	-27.567	Malaspina expedition 2010-2011	oceanic
-26.947	-21.4	Malaspina expedition 2010-2011	oceanic
-27.553	-18.089	Malaspina expedition 2010-2011	oceanic
-28.091	-14.791	Malaspina expedition 2010-2011	oceanic
-29.767	-5.315	Malaspina expedition 2010-2011	oceanic
-30.262	-2.435	Malaspina expedition 2010-2011	oceanic
-30.882	0.968	Malaspina expedition 2010-2011	oceanic
-31.308	3.749	Malaspina expedition 2010-2011	oceanic
-31.832	6.857	Malaspina expedition 2010-2011	oceanic
-32.813	12.769	Malaspina expedition 2010-2011	oceanic
-33.233	15.34	Malaspina expedition 2010-2011	oceanic
-35.136	25.563	Malaspina expedition 2010-2011	oceanic
-34.837	27.549	Malaspina expedition 2010-2011	oceanic
-34.44	31.112	Malaspina expedition 2010-2011	oceanic
-33.907	37.042	Malaspina expedition 2010-2011	oceanic
-33.563	39.885	Malaspina expedition 2010-2011	oceanic
-33.194	43.248	Malaspina expedition 2010-2011	oceanic
-30.055	61.431	Malaspina expedition 2010-2011	oceanic
-27.978	63.248	Malaspina expedition 2010-2011	oceanic
-28.128	66.493	Malaspina expedition 2010-2011	oceanic
-29.561	72.444	Malaspina expedition 2010-2011	oceanic
-29.828	79.611	Malaspina expedition 2010-2011	oceanic
-29.811	82.623	Malaspina expedition 2010-2011	oceanic
-29.749	86.257	Malaspina expedition 2010-2011	oceanic
-29.627	92.984	Malaspina expedition 2010-2011	oceanic
-29.574	96.407	Malaspina expedition 2010-2011	oceanic
-30.333	103.308	Malaspina expedition 2010-2011	oceanic
-30.328	103.317	Malaspina expedition 2010-2011	oceanic
-30.811	107.237	Malaspina expedition 2010-2011	oceanic
-31.134	110.207	Malaspina expedition 2010-2011	oceanic
-31.554	113.467	Malaspina expedition 2010-2011	oceanic
-31.554	113.467	Malaspina expedition 2010-2011	oceanic
-35.983	117.407	Malaspina expedition 2010-2011	oceanic
-36.639	120.856	Malaspina expedition 2010-2011	oceanic
-37.239	124.898	Malaspina expedition 2010-2011	oceanic
-37.239	124.898	Malaspina expedition 2010-2011	oceanic
-38.578	131.507	Malaspina expedition 2010-2011	oceanic
-39.243	135.139	Malaspina expedition 2010-2011	oceanic
-39.867	138.735	Malaspina expedition 2010-2011	oceanic
-40.55	142.497	Malaspina expedition 2010-2011	oceanic
-38.621	150.417	Malaspina expedition 2010-2011	oceanic
-36.642	151.006	Malaspina expedition 2010-2011	oceanic
-34.056	176.016	Malaspina expedition 2010-2011	oceanic
-25.49	-179.524	Malaspina expedition 2010-2011	oceanic
-23.377	-178.211	Malaspina expedition 2010-2011	oceanic
-18.561	-175.823	Malaspina expedition 2010-2011	oceanic
-15.903	-174.487	Malaspina expedition 2010-2011	oceanic
-13.531	-173.372	Malaspina expedition 2010-2011	oceanic
-11.242	-172.63	Malaspina expedition 2010-2011	oceanic
-9.474	-172.298	Malaspina expedition 2010-2011	oceanic
-3.41	-169.463	Malaspina expedition 2010-2011	oceanic
-1.303	-168.354	Malaspina expedition 2010-2011	oceanic
1.599	-166.85	Malaspina expedition 2010-2011	oceanic
3.748	-165.773	Malaspina expedition 2010-2011	oceanic
6.992	-164.372	Malaspina expedition 2010-2011	oceanic
9.201	-163.495	Malaspina expedition 2010-2011	oceanic
11.593	-162.41	Malaspina expedition 2010-2011	oceanic
21.89	-155.664	Malaspina expedition 2010-2011	oceanic
21.57	-153.418	Malaspina expedition 2010-2011	oceanic
21.064	-150.319	Malaspina expedition 2010-2011	oceanic
20.784	-148.269	Malaspina expedition 2010-2011	oceanic
19.892	-141.59	Malaspina expedition 2010-2011	oceanic
19.279	-138.965	Malaspina expedition 2010-2011	oceanic
18.653	-136.178	Malaspina expedition 2010-2011	oceanic
18.028	-133.26	Malaspina expedition 2010-2011	oceanic
17.37	-130.611	Malaspina expedition 2010-2011	oceanic
15.909	-124.47	Malaspina expedition 2010-2011	oceanic
14.529	-118.774	Malaspina expedition 2010-2011	oceanic
13.804	-115.756	Malaspina expedition 2010-2011	oceanic
13.205	-113.256	Malaspina expedition 2010-2011	oceanic
12.001	-108.076	Malaspina expedition 2010-2011	oceanic
11.354	-105.011	Malaspina expedition 2010-2011	oceanic
10.759	-102.442	Malaspina expedition 2010-2011	oceanic
10.093	-99.246	Malaspina expedition 2010-2011	oceanic
9.446	-96.341	Malaspina expedition 2010-2011	oceanic
8.142	-90.365	Malaspina expedition 2010-2011	oceanic
7.224	-87.96	Malaspina expedition 2010-2011	oceanic
5.912	-84.795	Malaspina expedition 2010-2011	oceanic
12.363	-74.039	Malaspina expedition 2010-2011	oceanic
14.158	-71.673	Malaspina expedition 2010-2011	oceanic
15.069	-69.295	Malaspina expedition 2010-2011	oceanic
15.525	-67.014	Malaspina expedition 2010-2011	oceanic
17.427	-59.828	Malaspina expedition 2010-2011	oceanic
18.064	-57.803	Malaspina expedition 2010-2011	oceanic
18.996	-55.15	Malaspina expedition 2010-2011	oceanic
19.99	-52.637	Malaspina expedition 2010-2011	oceanic
20.804	-50.143	Malaspina expedition 2010-2011	oceanic
22.863	-44.528	Malaspina expedition 2010-2011	oceanic
23.735	-41.902	Malaspina expedition 2010-2011	oceanic
24.845	-38.71	Malaspina expedition 2010-2011	oceanic
26.11	-35.258	Malaspina expedition 2010-2011	oceanic
26.911	-32.837	Malaspina expedition 2010-2011	oceanic
28.875	-26.951	Malaspina expedition 2010-2011	oceanic
29.967	-23.686	Malaspina expedition 2010-2011	oceanic
30.966	-20.65	Malaspina expedition 2010-2011	oceanic
32.079	-17.266	Malaspina expedition 2010-2011	oceanic
40.8083	14.25	Italy Bay of Naples - 2011	coastal
40.8083	14.25	Italy Bay of Naples - 2011	coastal
40.8083	14.25	Italy Bay of Naples - 2011	coastal
40.8083	14.25	Italy Bay of Naples - 2011	coastal
40.8083	14.25	Italy Bay of Naples - 2011	coastal
40.8083	14.25	Italy Bay of Naples - 2011	coastal
40.8083	14.25	Italy Bay of Naples - 2011	coastal
40.8083	14.25	Italy Bay of Naples - 2011	coastal
14.5741	69.9988	Tara Ocean	oceanic
14.6059	69.9776	Tara Ocean	oceanic
14.6059	69.9776	Tara Ocean	oceanic
14.6067	69.9775	Tara Ocean	oceanic
14.5566	70.0107	Tara Ocean	oceanic
14.5536	70.0128	Tara Ocean	oceanic
14.5536	70.0128	Tara Ocean	oceanic
14.5644	70.0096	Tara Ocean	oceanic
33.9184	32.86	Tara Ocean	oceanic
33.9179	32.898	Tara Ocean	oceanic
33.9178	32.8849	Tara Ocean	oceanic
33.9235	32.8118	Tara Ocean	oceanic
33.9189	32.8532	Tara Ocean	oceanic
37.0242	1.9486	Tara Ocean	oceanic
37.051	1.9378	Tara Ocean	oceanic
37.051	1.9378	Tara Ocean	oceanic
37.0299	1.9575	Tara Ocean	oceanic
37.018	1.9476	Tara Ocean	oceanic
37.0541	1.9478	Tara Ocean	oceanic
37.0541	1.9478	Tara Ocean	oceanic
37.0112	1.946	Tara Ocean	oceanic
-25.8073	-111.736	Tara Ocean	oceanic
-25.8051	-111.72	Tara Ocean	oceanic
-25.8105	-111.733	Tara Ocean	oceanic
-25.8162	-111.735	Tara Ocean	oceanic
-25.826	-111.729	Tara Ocean	oceanic
-25.8162	-111.735	Tara Ocean	oceanic
-25.8076	-111.691	Tara Ocean	oceanic
-25.8076	-111.691	Tara Ocean	oceanic
2.0574	-84.5546	Tara Ocean	oceanic
2.0399	-84.5599	Tara Ocean	oceanic
1.9928	-84.5766	Tara Ocean	oceanic
1.9928	-84.5766	Tara Ocean	oceanic
1.9958	-84.576	Tara Ocean	oceanic
2.0218	-84.5652	Tara Ocean	oceanic
2.0299	-84.5546	Tara Ocean	oceanic
2.0299	-84.5546	Tara Ocean	oceanic
2.0218	-84.5652	Tara Ocean	oceanic
2.0649	-84.5546	Tara Ocean	oceanic
2.0649	-84.5546	Tara Ocean	oceanic
-32.2188	17.7054	Tara Ocean	oceanic
-32.12	17.6987	Tara Ocean	oceanic
-32.2401	17.7103	Tara Ocean	oceanic
-32.2401	17.7103	Tara Ocean	oceanic
-32.1745	17.6991	Tara Ocean	oceanic
-29.5018	37.9887	Tara Ocean	oceanic
-29.4991	37.9938	Tara Ocean	oceanic
-29.5019	37.9889	Tara Ocean	oceanic
-29.4985	37.9926	Tara Ocean	oceanic
-29.5015	37.9946	Tara Ocean	oceanic
-29.5333	37.9117	Tara Ocean	oceanic
-29.4964	37.9974	Tara Ocean	oceanic
-16.9567	53.9809	Tara Ocean	oceanic
-16.9616	53.9541	Tara Ocean	oceanic
-16.957	53.9801	Tara Ocean	oceanic
-16.9672	53.9337	Tara Ocean	oceanic
-16.9538	54.0043	Tara Ocean	oceanic
-16.9534	53.9601	Tara Ocean	oceanic
-16.9534	53.9601	Tara Ocean	oceanic
-16.953	53.9825	Tara Ocean	oceanic
-12.9359	-96.0413	Tara Ocean	oceanic
-12.9488	-96.0293	Tara Ocean	oceanic
-13.0023	-95.9759	Tara Ocean	oceanic
-13.0023	-95.9759	Tara Ocean	oceanic
-12.991	-95.9893	Tara Ocean	oceanic
-12.9214	-96.0953	Tara Ocean	oceanic
-12.9723	-96.0122	Tara Ocean	oceanic
